,id,x,y,z,ow,ox,oy,oz,vis,sel,lock,label,desc,associatedNodeID
515,vtkMRMLMarkupsFiducialNode_768,208.897,121.064,118.504,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-517,,
516,vtkMRMLMarkupsFiducialNode_769,208.488,127.245,117.788,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-518,,
517,vtkMRMLMarkupsFiducialNode_770,208.16,129.987,118.121,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-519,,
518,vtkMRMLMarkupsFiducialNode_771,207.157,143.971,117.743,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-520,,
519,vtkMRMLMarkupsFiducialNode_772,206.809,146.764,118.743,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-521,,
520,vtkMRMLMarkupsFiducialNode_773,205.922,158.904,117.023,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-522,,
521,vtkMRMLMarkupsFiducialNode_774,205.714,160.934,116.806,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-523,,
522,vtkMRMLMarkupsFiducialNode_775,208.993,116.972,118.763,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-524,,
523,vtkMRMLMarkupsFiducialNode_776,207.757,133.524,119.375,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-525,,
524,vtkMRMLMarkupsFiducialNode_777,207.147,138.49,119.696,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-526,,
525,vtkMRMLMarkupsFiducialNode_778,206.661,149.482,118.424,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-527,,
526,vtkMRMLMarkupsFiducialNode_779,205.989,153.505,119.189,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-528,,
527,vtkMRMLMarkupsFiducialNode_780,206.107,151.081,119.694,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-529,,
528,vtkMRMLMarkupsFiducialNode_781,208.839,117.08,120.594,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-530,,
529,vtkMRMLMarkupsFiducialNode_782,208.766,120.639,119.463,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-531,,
530,vtkMRMLMarkupsFiducialNode_783,208.316,121.113,120.921,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-532,,
531,vtkMRMLMarkupsFiducialNode_784,208.195,124.73,119.742,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-533,,
532,vtkMRMLMarkupsFiducialNode_785,207.87,130.57,120.03,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-534,,
533,vtkMRMLMarkupsFiducialNode_786,207.351,136.349,119.72,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-535,,
534,vtkMRMLMarkupsFiducialNode_787,207.956,127.524,121.026,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-536,,
535,vtkMRMLMarkupsFiducialNode_788,207.295,132.801,121.307,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-537,,
536,vtkMRMLMarkupsFiducialNode_789,206.767,141.198,120.884,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-538,,
537,vtkMRMLMarkupsFiducialNode_790,206.132,146.056,121.448,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-539,,
538,vtkMRMLMarkupsFiducialNode_791,206.046,148.04,121.125,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-540,,
539,vtkMRMLMarkupsFiducialNode_792,208.08,121.388,122.079,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-541,,
540,vtkMRMLMarkupsFiducialNode_793,207.828,127.445,122.125,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-542,,
541,vtkMRMLMarkupsFiducialNode_794,207.527,129.765,121.975,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-543,,
542,vtkMRMLMarkupsFiducialNode_795,207.108,133.763,121.866,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-544,,
543,vtkMRMLMarkupsFiducialNode_796,206.875,137.073,122.265,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-545,,
544,vtkMRMLMarkupsFiducialNode_797,205.937,150.08,121.035,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-546,,
545,vtkMRMLMarkupsFiducialNode_798,208.136,117.633,123.009,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-547,,
546,vtkMRMLMarkupsFiducialNode_799,207.918,124.527,123.505,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-548,,
547,vtkMRMLMarkupsFiducialNode_800,207.203,129.688,123.2,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-549,,
548,vtkMRMLMarkupsFiducialNode_801,206.068,143.196,122.674,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-550,,
549,vtkMRMLMarkupsFiducialNode_802,205.946,147.071,122.057,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-551,,
550,vtkMRMLMarkupsFiducialNode_803,207.993,121.76,124.139,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-552,,
551,vtkMRMLMarkupsFiducialNode_804,207.525,126.768,123.882,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-553,,
552,vtkMRMLMarkupsFiducialNode_805,206.939,133.285,123.774,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-554,,
553,vtkMRMLMarkupsFiducialNode_806,206.731,134.244,124.501,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-555,,
554,vtkMRMLMarkupsFiducialNode_807,206.457,138.146,123.462,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-556,,
555,vtkMRMLMarkupsFiducialNode_808,206.113,139.469,124.092,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-557,,
556,vtkMRMLMarkupsFiducialNode_809,207.998,118.006,125.042,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-558,,
557,vtkMRMLMarkupsFiducialNode_810,207.991,119.34,125.647,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-559,,
558,vtkMRMLMarkupsFiducialNode_811,207.737,124.116,125.11,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-560,,
559,vtkMRMLMarkupsFiducialNode_812,207.073,129.299,124.317,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-561,,
560,vtkMRMLMarkupsFiducialNode_813,207.937,121.516,126.501,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-562,,
561,vtkMRMLMarkupsFiducialNode_814,207.124,125.479,126.295,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-563,,
562,vtkMRMLMarkupsFiducialNode_815,206.215,136.072,125.319,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-564,,
563,vtkMRMLMarkupsFiducialNode_816,206.867,130.049,126.505,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-565,,
564,vtkMRMLMarkupsFiducialNode_817,206.158,134.761,126.198,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-566,,
565,vtkMRMLMarkupsFiducialNode_818,206.453,130.733,127.889,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-567,,
566,vtkMRMLMarkupsFiducialNode_819,207.993,119.208,127.343,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-568,,
567,vtkMRMLMarkupsFiducialNode_820,207.827,121.523,128.013,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-569,,
568,vtkMRMLMarkupsFiducialNode_821,207.584,122.784,127.794,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-570,,
569,vtkMRMLMarkupsFiducialNode_822,207.042,124.072,129.941,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-571,,
570,vtkMRMLMarkupsFiducialNode_823,207.021,125.135,128.985,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-572,,
571,vtkMRMLMarkupsFiducialNode_824,206.919,128.091,127.99,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-573,,
572,vtkMRMLMarkupsFiducialNode_825,207.961,119.728,128.939,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-574,,
573,vtkMRMLMarkupsFiducialNode_826,207.203,122.969,129.898,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-575,,
574,vtkMRMLMarkupsFiducialNode_827,207.927,120.111,130.003,0.0,0.0,0.0,1.0,1,1,0,MarkupsFiducial-576,,
